,明细_所属分类,填表人,图片,流水号,文件,审批状态,数据日期,明细_项目,oid,取数日期,TemplateCodeId,明细_数量,明细_所属项目,明细_备注,完成时间,班次,标题,申请日期,TemplateId,明细_计量单位
10217,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20250908-001,,结束,2025-09-07 06:00:00,7期硫酸亚铁消耗,664aef5ce4b014e238bb1449,2025-09-07,eaff4b821df645d4a1bbd0ce826be9fb,3000.0,硫酸亚铁,,2025-09-08 00:39:00,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-08 00:27:33,685a45b4a5a5c200013a736b,KG
10218,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20250908-001,,结束,2025-09-07 06:00:00,7期萃取剂消耗,664aef5ce4b014e238bb1449,2025-09-07,eaff4b821df645d4a1bbd0ce826be9fb,0.0,萃取剂,,2025-09-08 00:39:00,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-08 00:27:33,685a45b4a5a5c200013a736b,KG
10219,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20250908-001,,结束,2025-09-07 06:00:00,7期酪蛋白消耗,664aef5ce4b014e238bb1449,2025-09-07,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,2025-09-08 00:39:00,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-08 00:27:33,685a45b4a5a5c200013a736b,KG
10220,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20250908-001,,结束,2025-09-07 06:00:00,7期煤油消耗,664aef5ce4b014e238bb1449,2025-09-07,eaff4b821df645d4a1bbd0ce826be9fb,0.0,煤油,,2025-09-08 00:39:00,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-08 00:27:33,685a45b4a5a5c200013a736b,升
10221,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20250908-001,,结束,2025-09-07 06:00:00,7期硫酸消耗,664aef5ce4b014e238bb1449,2025-09-07,eaff4b821df645d4a1bbd0ce826be9fb,13.51,萃取硫酸,,2025-09-08 00:39:00,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-08 00:27:33,685a45b4a5a5c200013a736b,吨
10222,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20250908-001,,结束,2025-09-07 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb1449,2025-09-07,eaff4b821df645d4a1bbd0ce826be9fb,163.032,产量,,2025-09-08 00:39:00,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-08 00:27:33,685a45b4a5a5c200013a736b,吨
10223,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20250908-001,,结束,2025-09-07 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb1449,2025-09-07,eaff4b821df645d4a1bbd0ce826be9fb,27.0,暂无分类,,2025-09-08 00:39:00,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-08 00:27:33,685a45b4a5a5c200013a736b,槽
10224,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20250908-001,,结束,2025-09-07 06:00:00,七期萃取萃取量,664aef5ce4b014e238bb1449,2025-09-07,eaff4b821df645d4a1bbd0ce826be9fb,11971.0,暂无分类,,2025-09-08 00:39:00,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-08 00:27:33,685a45b4a5a5c200013a736b,立方米
10225,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250908-002,,结束,2025-09-08 06:00:00,4-5期瓜尔胶消耗,664aef5ce4b014e238bb144d,2025-09-08,eaff4b821df645d4a1bbd0ce826be9fb,16.0,瓜尔胶,,2025-09-08 12:34:05,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-08 12:24:47,685a45b4a5a5c200013a736b,KG
10226,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250908-002,,结束,2025-09-08 06:00:00,7期硫脲消耗,664aef5ce4b014e238bb144d,2025-09-08,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,2025-09-08 12:34:05,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-08 12:24:47,685a45b4a5a5c200013a736b,KG
10227,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250908-002,,结束,2025-09-08 06:00:00,7期硫酸亚铁消耗,664aef5ce4b014e238bb144d,2025-09-08,eaff4b821df645d4a1bbd0ce826be9fb,0.0,硫酸亚铁,,2025-09-08 12:34:05,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-08 12:24:47,685a45b4a5a5c200013a736b,KG
10228,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250908-002,,结束,2025-09-08 06:00:00,7期萃取剂消耗,664aef5ce4b014e238bb144d,2025-09-08,eaff4b821df645d4a1bbd0ce826be9fb,0.0,萃取剂,,2025-09-08 12:34:05,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-08 12:24:47,685a45b4a5a5c200013a736b,KG
10229,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250908-002,,结束,2025-09-08 06:00:00,7期酪蛋白消耗,664aef5ce4b014e238bb144d,2025-09-08,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,2025-09-08 12:34:05,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-08 12:24:47,685a45b4a5a5c200013a736b,KG
10230,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250908-002,,结束,2025-09-08 06:00:00,7期煤油消耗,664aef5ce4b014e238bb144d,2025-09-08,eaff4b821df645d4a1bbd0ce826be9fb,0.0,煤油,,2025-09-08 12:34:05,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-08 12:24:47,685a45b4a5a5c200013a736b,升
10231,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250908-002,,结束,2025-09-08 06:00:00,7期硫酸消耗,664aef5ce4b014e238bb144d,2025-09-08,eaff4b821df645d4a1bbd0ce826be9fb,0.0,萃取硫酸,,2025-09-08 12:34:05,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-08 12:24:47,685a45b4a5a5c200013a736b,吨
10232,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250908-002,,结束,2025-09-08 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb144d,2025-09-08,eaff4b821df645d4a1bbd0ce826be9fb,0.0,产量,,2025-09-08 12:34:05,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-08 12:24:47,685a45b4a5a5c200013a736b,吨
10233,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250908-002,,结束,2025-09-08 06:00:00,四期电解铜生产入库,664aef5ce4b014e238bb144d,2025-09-08,eaff4b821df645d4a1bbd0ce826be9fb,0.0,产量,,2025-09-08 12:34:05,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-08 12:24:47,685a45b4a5a5c200013a736b,吨
10234,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250908-002,,结束,2025-09-08 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb144d,2025-09-08,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,2025-09-08 12:34:05,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-08 12:24:47,685a45b4a5a5c200013a736b,槽
10235,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250908-002,,结束,2025-09-08 06:00:00,四期电解铜生产入库,664aef5ce4b014e238bb144d,2025-09-08,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,2025-09-08 12:34:05,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-08 12:24:47,685a45b4a5a5c200013a736b,槽
10236,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250908-002,,结束,2025-09-08 06:00:00,七期萃取萃取量,664aef5ce4b014e238bb144d,2025-09-08,eaff4b821df645d4a1bbd0ce826be9fb,11760.0,暂无分类,,2025-09-08 12:34:05,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-08 12:24:47,685a45b4a5a5c200013a736b,立方米
10237,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20250909-001,,结束,2025-09-08 06:00:00,4-5期瓜尔胶消耗,664aef5ce4b014e238bb1449,2025-09-08,eaff4b821df645d4a1bbd0ce826be9fb,16.0,瓜尔胶,,2025-09-09 14:35:02,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-09 00:26:17,685a45b4a5a5c200013a736b,KG
10238,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20250909-001,,结束,2025-09-08 06:00:00,7期硫脲消耗,664aef5ce4b014e238bb1449,2025-09-08,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,2025-09-09 14:35:02,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-09 00:26:17,685a45b4a5a5c200013a736b,KG
10239,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20250909-001,,结束,2025-09-08 06:00:00,7期硫酸亚铁消耗,664aef5ce4b014e238bb1449,2025-09-08,eaff4b821df645d4a1bbd0ce826be9fb,0.0,硫酸亚铁,,2025-09-09 14:35:02,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-09 00:26:17,685a45b4a5a5c200013a736b,KG
10240,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20250909-001,,结束,2025-09-08 06:00:00,7期萃取剂消耗,664aef5ce4b014e238bb1449,2025-09-08,eaff4b821df645d4a1bbd0ce826be9fb,0.0,萃取剂,,2025-09-09 14:35:02,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-09 00:26:17,685a45b4a5a5c200013a736b,KG
10241,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20250909-001,,结束,2025-09-08 06:00:00,7期酪蛋白消耗,664aef5ce4b014e238bb1449,2025-09-08,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,2025-09-09 14:35:02,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-09 00:26:17,685a45b4a5a5c200013a736b,KG
10242,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20250909-001,,结束,2025-09-08 06:00:00,7期煤油消耗,664aef5ce4b014e238bb1449,2025-09-08,eaff4b821df645d4a1bbd0ce826be9fb,0.0,煤油,,2025-09-09 14:35:02,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-09 00:26:17,685a45b4a5a5c200013a736b,升
10243,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20250909-001,,结束,2025-09-08 06:00:00,7期硫酸消耗,664aef5ce4b014e238bb1449,2025-09-08,eaff4b821df645d4a1bbd0ce826be9fb,51.43,萃取硫酸,,2025-09-09 14:35:02,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-09 00:26:17,685a45b4a5a5c200013a736b,吨
10244,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20250909-001,,结束,2025-09-08 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb1449,2025-09-08,eaff4b821df645d4a1bbd0ce826be9fb,166.947,产量,,2025-09-09 14:35:02,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-09 00:26:17,685a45b4a5a5c200013a736b,吨
10245,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20250909-001,,结束,2025-09-08 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb1449,2025-09-08,eaff4b821df645d4a1bbd0ce826be9fb,28.0,暂无分类,,2025-09-09 14:35:02,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-09 00:26:17,685a45b4a5a5c200013a736b,槽
10246,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20250909-001,,结束,2025-09-08 06:00:00,七期萃取萃取量,664aef5ce4b014e238bb1449,2025-09-08,eaff4b821df645d4a1bbd0ce826be9fb,12060.0,暂无分类,,2025-09-09 14:35:02,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-09 00:26:17,685a45b4a5a5c200013a736b,立方米
10247,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250909-002,,结束,2025-09-09 06:00:00,4-5期瓜尔胶消耗,664aef5ce4b014e238bb144d,2025-09-09,eaff4b821df645d4a1bbd0ce826be9fb,16.0,瓜尔胶,,2025-09-09 14:35:02,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-09 12:21:26,685a45b4a5a5c200013a736b,KG
10248,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250909-002,,结束,2025-09-09 06:00:00,7期硫脲消耗,664aef5ce4b014e238bb144d,2025-09-09,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,2025-09-09 14:35:02,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-09 12:21:26,685a45b4a5a5c200013a736b,KG
10249,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250909-002,,结束,2025-09-09 06:00:00,7期硫酸亚铁消耗,664aef5ce4b014e238bb144d,2025-09-09,eaff4b821df645d4a1bbd0ce826be9fb,4000.0,硫酸亚铁,,2025-09-09 14:35:02,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-09 12:21:26,685a45b4a5a5c200013a736b,KG
10250,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250909-002,,结束,2025-09-09 06:00:00,7期萃取剂消耗,664aef5ce4b014e238bb144d,2025-09-09,eaff4b821df645d4a1bbd0ce826be9fb,0.0,萃取剂,,2025-09-09 14:35:02,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-09 12:21:26,685a45b4a5a5c200013a736b,KG
10251,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250909-002,,结束,2025-09-09 06:00:00,7期酪蛋白消耗,664aef5ce4b014e238bb144d,2025-09-09,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,2025-09-09 14:35:02,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-09 12:21:26,685a45b4a5a5c200013a736b,KG
10252,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250909-002,,结束,2025-09-09 06:00:00,7期煤油消耗,664aef5ce4b014e238bb144d,2025-09-09,eaff4b821df645d4a1bbd0ce826be9fb,0.0,煤油,,2025-09-09 14:35:02,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-09 12:21:26,685a45b4a5a5c200013a736b,升
10253,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250909-002,,结束,2025-09-09 06:00:00,7期硫酸消耗,664aef5ce4b014e238bb144d,2025-09-09,eaff4b821df645d4a1bbd0ce826be9fb,24.21,萃取硫酸,,2025-09-09 14:35:02,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-09 12:21:26,685a45b4a5a5c200013a736b,吨
10254,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250909-002,,结束,2025-09-09 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb144d,2025-09-09,eaff4b821df645d4a1bbd0ce826be9fb,0.0,产量,,2025-09-09 14:35:02,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-09 12:21:26,685a45b4a5a5c200013a736b,吨
10255,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250909-002,,结束,2025-09-09 06:00:00,四期电解铜生产入库,664aef5ce4b014e238bb144d,2025-09-09,eaff4b821df645d4a1bbd0ce826be9fb,0.0,产量,,2025-09-09 14:35:02,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-09 12:21:26,685a45b4a5a5c200013a736b,吨
10256,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250909-002,,结束,2025-09-09 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb144d,2025-09-09,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,2025-09-09 14:35:02,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-09 12:21:26,685a45b4a5a5c200013a736b,槽
10257,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250909-002,,结束,2025-09-09 06:00:00,四期电解铜生产入库,664aef5ce4b014e238bb144d,2025-09-09,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,2025-09-09 14:35:02,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-09 12:21:26,685a45b4a5a5c200013a736b,槽
10258,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250909-002,,结束,2025-09-09 06:00:00,七期萃取萃取量,664aef5ce4b014e238bb144d,2025-09-09,eaff4b821df645d4a1bbd0ce826be9fb,11352.0,暂无分类,,2025-09-09 14:35:02,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-09 12:21:26,685a45b4a5a5c200013a736b,立方米
10259,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20250910-001,,结束,2025-09-09 06:00:00,4-5期瓜尔胶消耗,664aef5ce4b014e238bb1449,2025-09-09,eaff4b821df645d4a1bbd0ce826be9fb,16.0,瓜尔胶,,2025-09-10 00:34:49,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-10 00:25:40,685a45b4a5a5c200013a736b,KG
10260,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20250910-001,,结束,2025-09-09 06:00:00,7期硫脲消耗,664aef5ce4b014e238bb1449,2025-09-09,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,2025-09-10 00:34:49,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-10 00:25:40,685a45b4a5a5c200013a736b,KG
10261,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20250910-001,,结束,2025-09-09 06:00:00,7期硫酸亚铁消耗,664aef5ce4b014e238bb1449,2025-09-09,eaff4b821df645d4a1bbd0ce826be9fb,0.0,硫酸亚铁,,2025-09-10 00:34:49,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-10 00:25:40,685a45b4a5a5c200013a736b,KG
10262,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20250910-001,,结束,2025-09-09 06:00:00,7期萃取剂消耗,664aef5ce4b014e238bb1449,2025-09-09,eaff4b821df645d4a1bbd0ce826be9fb,0.0,萃取剂,,2025-09-10 00:34:49,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-10 00:25:40,685a45b4a5a5c200013a736b,KG
10263,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20250910-001,,结束,2025-09-09 06:00:00,7期酪蛋白消耗,664aef5ce4b014e238bb1449,2025-09-09,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,2025-09-10 00:34:49,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-10 00:25:40,685a45b4a5a5c200013a736b,KG
10264,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20250910-001,,结束,2025-09-09 06:00:00,7期煤油消耗,664aef5ce4b014e238bb1449,2025-09-09,eaff4b821df645d4a1bbd0ce826be9fb,0.0,煤油,,2025-09-10 00:34:49,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-10 00:25:40,685a45b4a5a5c200013a736b,升
10265,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20250910-001,,结束,2025-09-09 06:00:00,7期硫酸消耗,664aef5ce4b014e238bb1449,2025-09-09,eaff4b821df645d4a1bbd0ce826be9fb,23.86,萃取硫酸,,2025-09-10 00:34:49,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-10 00:25:40,685a45b4a5a5c200013a736b,吨
10266,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20250910-001,,结束,2025-09-09 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb1449,2025-09-09,eaff4b821df645d4a1bbd0ce826be9fb,172.044,产量,,2025-09-10 00:34:49,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-10 00:25:40,685a45b4a5a5c200013a736b,吨
10267,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20250910-001,,结束,2025-09-09 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb1449,2025-09-09,eaff4b821df645d4a1bbd0ce826be9fb,28.0,暂无分类,,2025-09-10 00:34:49,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-10 00:25:40,685a45b4a5a5c200013a736b,槽
10268,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20250910-001,,结束,2025-09-09 06:00:00,七期萃取萃取量,664aef5ce4b014e238bb1449,2025-09-09,eaff4b821df645d4a1bbd0ce826be9fb,12126.0,暂无分类,,2025-09-10 00:34:49,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-10 00:25:40,685a45b4a5a5c200013a736b,立方米
10269,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250910-002,,结束,2025-09-10 06:00:00,4-5期瓜尔胶消耗,664aef5ce4b014e238bb144d,2025-09-10,eaff4b821df645d4a1bbd0ce826be9fb,16.0,瓜尔胶,,2025-09-10 20:32:57,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-10 12:20:46,685a45b4a5a5c200013a736b,KG
10270,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250910-002,,结束,2025-09-10 06:00:00,7期硫脲消耗,664aef5ce4b014e238bb144d,2025-09-10,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,2025-09-10 20:32:57,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-10 12:20:46,685a45b4a5a5c200013a736b,KG
10271,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250910-002,,结束,2025-09-10 06:00:00,7期硫酸亚铁消耗,664aef5ce4b014e238bb144d,2025-09-10,eaff4b821df645d4a1bbd0ce826be9fb,0.0,硫酸亚铁,,2025-09-10 20:32:57,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-10 12:20:46,685a45b4a5a5c200013a736b,KG
10272,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250910-002,,结束,2025-09-10 06:00:00,7期萃取剂消耗,664aef5ce4b014e238bb144d,2025-09-10,eaff4b821df645d4a1bbd0ce826be9fb,0.0,萃取剂,,2025-09-10 20:32:57,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-10 12:20:46,685a45b4a5a5c200013a736b,KG
10273,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250910-002,,结束,2025-09-10 06:00:00,7期酪蛋白消耗,664aef5ce4b014e238bb144d,2025-09-10,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,2025-09-10 20:32:57,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-10 12:20:46,685a45b4a5a5c200013a736b,KG
10274,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250910-002,,结束,2025-09-10 06:00:00,7期煤油消耗,664aef5ce4b014e238bb144d,2025-09-10,eaff4b821df645d4a1bbd0ce826be9fb,0.0,煤油,,2025-09-10 20:32:57,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-10 12:20:46,685a45b4a5a5c200013a736b,升
10275,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250910-002,,结束,2025-09-10 06:00:00,7期硫酸消耗,664aef5ce4b014e238bb144d,2025-09-10,eaff4b821df645d4a1bbd0ce826be9fb,65.0,萃取硫酸,,2025-09-10 20:32:57,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-10 12:20:46,685a45b4a5a5c200013a736b,吨
10276,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250910-002,,结束,2025-09-10 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb144d,2025-09-10,eaff4b821df645d4a1bbd0ce826be9fb,0.0,产量,,2025-09-10 20:32:57,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-10 12:20:46,685a45b4a5a5c200013a736b,吨
10277,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250910-002,,结束,2025-09-10 06:00:00,四期电解铜生产入库,664aef5ce4b014e238bb144d,2025-09-10,eaff4b821df645d4a1bbd0ce826be9fb,0.0,产量,,2025-09-10 20:32:57,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-10 12:20:46,685a45b4a5a5c200013a736b,吨
10278,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250910-002,,结束,2025-09-10 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb144d,2025-09-10,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,2025-09-10 20:32:57,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-10 12:20:46,685a45b4a5a5c200013a736b,槽
10279,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250910-002,,结束,2025-09-10 06:00:00,四期电解铜生产入库,664aef5ce4b014e238bb144d,2025-09-10,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,2025-09-10 20:32:57,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-10 12:20:46,685a45b4a5a5c200013a736b,槽
10280,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20250910-002,,结束,2025-09-10 06:00:00,七期萃取萃取量,664aef5ce4b014e238bb144d,2025-09-10,eaff4b821df645d4a1bbd0ce826be9fb,11839.0,暂无分类,,2025-09-10 20:32:57,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-10 12:20:46,685a45b4a5a5c200013a736b,立方米
10281,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20250911-001,,结束,2025-09-10 06:00:00,4-5期瓜尔胶消耗,664aef5ce4b014e238bb1449,2025-09-10,eaff4b821df645d4a1bbd0ce826be9fb,16.0,瓜尔胶,,2025-09-11 00:38:34,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-11 00:38:03,685a45b4a5a5c200013a736b,KG
10282,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20250911-001,,结束,2025-09-10 06:00:00,7期硫脲消耗,664aef5ce4b014e238bb1449,2025-09-10,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,2025-09-11 00:38:34,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-11 00:38:03,685a45b4a5a5c200013a736b,KG
10283,直接材料,柳新,,KPKYT（DJCQ2）CJSCRBB-20250911-001,,结束,2025-09-10 06:00:00,7期硫酸亚铁消耗,664aef5ce4b014e238bb1449,2025-09-10,eaff4b821df645d4a1bbd0ce826be9fb,4000.0,硫酸亚铁,,2025-09-11 00:38:34,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2025-09-11 00:38:03,685a45b4a5a5c200013a736b,KG
